"source_role","source_path","variable","storage_class","variable_label","value_labels","search_text"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da036_1_","haven_labelled/vctrs_vctr/double","Time with Intensive Physical Activity","1 <4 Hours=1 | 2 >=4 Hours=2","da036_1_ Time with Intensive Physical Activity"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da036_2_","haven_labelled/vctrs_vctr/double","Time with Moderate Physical Activity","1 <4 Hours=1 | 2 >=4 Hours=2","da036_2_ Time with Moderate Physical Activity"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da036_3_","haven_labelled/vctrs_vctr/double","Time with Light Physical Activity","1 <4 Hours=1 | 2 >=4 Hours=2","da036_3_ Time with Light Physical Activity"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da037_1_","haven_labelled/vctrs_vctr/double","Purpose for Intensive Physical Activity","1 Job Demands=1 | 2 Entertainment=2 | 3 Exercise=3 | 4 Others, Please Specify=4","da037_1_ Purpose for Intensive Physical Activity"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da037_2_","haven_labelled/vctrs_vctr/double","Purpose for Moderate Physical Activity","1 Job Demands=1 | 2 Entertainment=2 | 3 Exercise=3 | 4 Others, Please Specify=4","da037_2_ Purpose for Moderate Physical Activity"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da037_3_","haven_labelled/vctrs_vctr/double","Purpose for Light Physical Activity","1 Job Demands=1 | 2 Entertainment=2 | 3 Exercise=3 | 4 Others, Please Specify=4","da037_3_ Purpose for Light Physical Activity"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da038_s1","haven_labelled/vctrs_vctr/double","Activities in Last Month","0 No=0 | 1 Interacted With Friends=1 | 2 Played Ma-jong, Played Chess, Played Cards, or Went to Community Club=2 | 3 Provided Help to Family, Friends, or Neighbors Who Do Not Live With You=3 | 4 Went to a Sport, Social, or Other Kind of Club=4 | 5 Took Part in a Community-Related Organization=5 | 6 Done Voluntary or Charity work, or Cared for a Sick or Disabled Adult Who Does Not Live With You=6 | 7 Attended an Educational or Training Course=7 | 8 Others, Please Specify=8 | 9 None of These=9","da038_s1 Activities in Last Month"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da038_s2","haven_labelled/vctrs_vctr/double","Activities in Last Month","0 No=0 | 1 Interacted With Friends=1 | 2 Played Ma-jong, Played Chess, Played Cards, or Went to Community Club=2 | 3 Provided Help to Family, Friends, or Neighbors Who Do Not Live With You=3 | 4 Went to a Sport, Social, or Other Kind of Club=4 | 5 Took Part in a Community-Related Organization=5 | 6 Done Voluntary or Charity work, or Cared for a Sick or Disabled Adult Who Does Not Live With You=6 | 7 Attended an Educational or Training Course=7 | 8 Others, Please Specify=8 | 9 None of These=9","da038_s2 Activities in Last Month"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da038_s3","haven_labelled/vctrs_vctr/double","Activities in Last Month","0 No=0 | 1 Interacted With Friends=1 | 2 Played Ma-jong, Played Chess, Played Cards, or Went to Community Club=2 | 3 Provided Help to Family, Friends, or Neighbors Who Do Not Live With You=3 | 4 Went to a Sport, Social, or Other Kind of Club=4 | 5 Took Part in a Community-Related Organization=5 | 6 Done Voluntary or Charity work, or Cared for a Sick or Disabled Adult Who Does Not Live With You=6 | 7 Attended an Educational or Training Course=7 | 8 Others, Please Specify=8 | 9 None of These=9","da038_s3 Activities in Last Month"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da038_s4","haven_labelled/vctrs_vctr/double","Activities in Last Month","0 No=0 | 1 Interacted With Friends=1 | 2 Played Ma-jong, Played Chess, Played Cards, or Went to Community Club=2 | 3 Provided Help to Family, Friends, or Neighbors Who Do Not Live With You=3 | 4 Went to a Sport, Social, or Other Kind of Club=4 | 5 Took Part in a Community-Related Organization=5 | 6 Done Voluntary or Charity work, or Cared for a Sick or Disabled Adult Who Does Not Live With You=6 | 7 Attended an Educational or Training Course=7 | 8 Others, Please Specify=8 | 9 None of These=9","da038_s4 Activities in Last Month"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da038_s5","haven_labelled/vctrs_vctr/double","Activities in Last Month","0 No=0 | 1 Interacted With Friends=1 | 2 Played Ma-jong, Played Chess, Played Cards, or Went to Community Club=2 | 3 Provided Help to Family, Friends, or Neighbors Who Do Not Live With You=3 | 4 Went to a Sport, Social, or Other Kind of Club=4 | 5 Took Part in a Community-Related Organization=5 | 6 Done Voluntary or Charity work, or Cared for a Sick or Disabled Adult Who Does Not Live With You=6 | 7 Attended an Educational or Training Course=7 | 8 Others, Please Specify=8 | 9 None of These=9","da038_s5 Activities in Last Month"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da038_s6","haven_labelled/vctrs_vctr/double","Activities in Last Month","0 No=0 | 1 Interacted With Friends=1 | 2 Played Ma-jong, Played Chess, Played Cards, or Went to Community Club=2 | 3 Provided Help to Family, Friends, or Neighbors Who Do Not Live With You=3 | 4 Went to a Sport, Social, or Other Kind of Club=4 | 5 Took Part in a Community-Related Organization=5 | 6 Done Voluntary or Charity work, or Cared for a Sick or Disabled Adult Who Does Not Live With You=6 | 7 Attended an Educational or Training Course=7 | 8 Others, Please Specify=8 | 9 None of These=9","da038_s6 Activities in Last Month"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da038_s7","haven_labelled/vctrs_vctr/double","Activities in Last Month","0 No=0 | 1 Interacted With Friends=1 | 2 Played Ma-jong, Played Chess, Played Cards, or Went to Community Club=2 | 3 Provided Help to Family, Friends, or Neighbors Who Do Not Live With You=3 | 4 Went to a Sport, Social, or Other Kind of Club=4 | 5 Took Part in a Community-Related Organization=5 | 6 Done Voluntary or Charity work, or Cared for a Sick or Disabled Adult Who Does Not Live With You=6 | 7 Attended an Educational or Training Course=7 | 8 Others, Please Specify=8 | 9 None of These=9","da038_s7 Activities in Last Month"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da038_s8","haven_labelled/vctrs_vctr/double","Activities in Last Month","0 No=0 | 1 Interacted With Friends=1 | 2 Played Ma-jong, Played Chess, Played Cards, or Went to Community Club=2 | 3 Provided Help to Family, Friends, or Neighbors Who Do Not Live With You=3 | 4 Went to a Sport, Social, or Other Kind of Club=4 | 5 Took Part in a Community-Related Organization=5 | 6 Done Voluntary or Charity work, or Cared for a Sick or Disabled Adult Who Does Not Live With You=6 | 7 Attended an Educational or Training Course=7 | 8 Others, Please Specify=8 | 9 None of These=9","da038_s8 Activities in Last Month"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da038_s9","haven_labelled/vctrs_vctr/double","Activities in Last Month","0 No=0 | 1 Interacted With Friends=1 | 2 Played Ma-jong, Played Chess, Played Cards, or Went to Community Club=2 | 3 Provided Help to Family, Friends, or Neighbors Who Do Not Live With You=3 | 4 Went to a Sport, Social, or Other Kind of Club=4 | 5 Took Part in a Community-Related Organization=5 | 6 Done Voluntary or Charity work, or Cared for a Sick or Disabled Adult Who Does Not Live With You=6 | 7 Attended an Educational or Training Course=7 | 8 Others, Please Specify=8 | 9 None of These=9","da038_s9 Activities in Last Month"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da039_1_","haven_labelled/vctrs_vctr/double","Frequency of Activities[1]","1 Almost Daily=1 | 2 Almost Every Week=2 | 3 Not Regularly=3","da039_1_ Frequency of Activities[1]"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da039_2_","haven_labelled/vctrs_vctr/double","Frequency of Activities[2]","1 Almost Daily=1 | 2 Almost Every Week=2 | 3 Not Regularly=3","da039_2_ Frequency of Activities[2]"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da039_3_","haven_labelled/vctrs_vctr/double","Frequency of Activities[3]","1 Almost Daily=1 | 2 Almost Every Week=2 | 3 Not Regularly=3","da039_3_ Frequency of Activities[3]"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da039_4_","haven_labelled/vctrs_vctr/double","Frequency of Activities[4]","1 Almost Daily=1 | 2 Almost Every Week=2 | 3 Not Regularly=3","da039_4_ Frequency of Activities[4]"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da039_5_","haven_labelled/vctrs_vctr/double","Frequency of Activities[5]","1 Almost Daily=1 | 2 Almost Every Week=2 | 3 Not Regularly=3","da039_5_ Frequency of Activities[5]"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da039_6_","haven_labelled/vctrs_vctr/double","Frequency of Activities[6]","1 Almost Daily=1 | 2 Almost Every Week=2 | 3 Not Regularly=3","da039_6_ Frequency of Activities[6]"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da039_7_","haven_labelled/vctrs_vctr/double","Frequency of Activities[7]","1 Almost Daily=1 | 2 Almost Every Week=2 | 3 Not Regularly=3","da039_7_ Frequency of Activities[7]"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da039_8_","haven_labelled/vctrs_vctr/double","Frequency of Activities[8]","1 Almost Daily=1 | 2 Almost Every Week=2 | 3 Not Regularly=3","da039_8_ Frequency of Activities[8]"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da040","haven_labelled/vctrs_vctr/double","Used the Internet","1 Yes=1 | 2 No=2","da040 Used the Internet"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da041_s1","haven_labelled/vctrs_vctr/double","Devices to Use Internet: Desktop Computer","0 No=0 | 1 Yes=1","da041_s1 Devices to Use Internet: Desktop Computer"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da041_s2","haven_labelled/vctrs_vctr/double","Devices to Use Internet: Laptop Computer","0 No=0 | 2 Yes=2","da041_s2 Devices to Use Internet: Laptop Computer"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da041_s3","haven_labelled/vctrs_vctr/double","Devices to Use Internet: Tablet Computer","0 No=0 | 3 Yes=3","da041_s3 Devices to Use Internet: Tablet Computer"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da041_s4","haven_labelled/vctrs_vctr/double","Devices to Use Internet: Cellphone","0 No=0 | 4 Yes=4","da041_s4 Devices to Use Internet: Cellphone"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da041_s5","haven_labelled/vctrs_vctr/double","Devices to Use Internet: Others, Please Specify","0 No=0 | 5 Yes=5","da041_s5 Devices to Use Internet: Others, Please Specify"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da042_s1","haven_labelled/vctrs_vctr/double","Activities with Internet: Chatting","0 No=0 | 1 Yes=1","da042_s1 Activities with Internet: Chatting"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da042_s2","haven_labelled/vctrs_vctr/double","Activities with Internet: Reading News","0 No=0 | 2 Yes=2","da042_s2 Activities with Internet: Reading News"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da042_s3","haven_labelled/vctrs_vctr/double","Activities with Internet: Watching Videos","0 No=0 | 3 Yes=3","da042_s3 Activities with Internet: Watching Videos"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da042_s4","haven_labelled/vctrs_vctr/double","Activities with Internet: Playing Games","0 No=0 | 4 Yes=4","da042_s4 Activities with Internet: Playing Games"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da042_s5","haven_labelled/vctrs_vctr/double","Activities with Internet: Money Management","0 No=0 | 5 Yes=5","da042_s5 Activities with Internet: Money Management"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da042_s6","haven_labelled/vctrs_vctr/double","Activities with Internet: Others, Please Specify","0 No=0 | 6 Yes=6","da042_s6 Activities with Internet: Others, Please Specify"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da043","haven_labelled/vctrs_vctr/double","Payment with Mobile Phone","1 Yes=1 | 2 No=2","da043 Payment with Mobile Phone"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da044","haven_labelled/vctrs_vctr/double","Use Wechat","1 Yes=1 | 2 No=2","da044 Use Wechat"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da045","haven_labelled/vctrs_vctr/double","Use Wechat Moments","1 Yes=1 | 2 No=2","da045 Use Wechat Moments"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da046","haven_labelled/vctrs_vctr/double","Ever Smoked","1 Yes=1 | 2 No=2","da046 Ever Smoked"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da047","haven_labelled/vctrs_vctr/double","Still Smoke or already Quit","1 Still smoke=1 | 2 Quit=2 | 3 Never Smoked=3","da047 Still Smoke or already Quit"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da048","haven_labelled/vctrs_vctr/double","Products Normally Use","1 Smoking a Pipe=1 | 2 Smoking Self-Rolled Cigarettes=2 | 3 Filtered Cigarette=3 | 4 Unfiltered Cigarette=4 | 5 Cigar=5 | 6 Water Cigarettes=6","da048 Products Normally Use"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da049","haven_labelled/vctrs_vctr/double","Time Totally Quit Smoking","1 Age=1 | 2 Year=2","da049 Time Totally Quit Smoking"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da049_1","numeric","Age","","da049_1 Age"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da049_2","numeric","Year","","da049_2 Year"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da050_1","numeric","Current Cigarettes in One Day","","da050_1 Current Cigarettes in One Day"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da050_2","numeric","Cigarettes in One Day Before Quit","","da050_2 Cigarettes in One Day Before Quit"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da051","haven_labelled/vctrs_vctr/double","Frequency Drank Alcoholic Beverages in the Past Year","1 Drink More than Once a Month=1 | 2 Drink But Less than Once a Month=2 | 3 None of These=3","da051 Frequency Drank Alcoholic Beverages in the Past Year"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","da052","haven_labelled/vctrs_vctr/double","Frequncy Drinking Per Month in the Last Year","1 Once a Month=1 | 2 Two or Three Times a Month=2 | 3 Once a Week=3 | 4 Two or Three Times a Week=4 | 5 Four to six times a Week=5 | 6 Once a Day=6 | 7 Twice a Day=7 | 8 More than Twice a Day=8","da052 Frequncy Drinking Per Month in the Last Year"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db001","haven_labelled/vctrs_vctr/double","Difficulty with Dressing","1 Don't Have Any Difficulty=1 | 2 Have Difficulty But Can Still Do It=2 | 3 Have Difficulty and Need Help=3 | 4 Can Not Do It=4","db001 Difficulty with Dressing"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db002","haven_labelled/vctrs_vctr/double","Anyone Ever Helped","1 Yes=1 | 2 No=2","db002 Anyone Ever Helped"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db003","haven_labelled/vctrs_vctr/double","Difficulty with Bathing or Showering","1 Don't Have Any Difficulty=1 | 2 Have Difficulty But Can Still Do It=2 | 3 Have Difficulty and Need Help=3 | 4 Can Not Do It=4","db003 Difficulty with Bathing or Showering"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db004","haven_labelled/vctrs_vctr/double","Anyone Ever Helped","1 Yes=1 | 2 No=2","db004 Anyone Ever Helped"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db005","haven_labelled/vctrs_vctr/double","Difficulty with Eating","1 Don't Have Any Difficulty=1 | 2 Have Difficulty But Can Still Do It=2 | 3 Have Difficulty and Need Help=3 | 4 Can Not Do It=4","db005 Difficulty with Eating"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db006","haven_labelled/vctrs_vctr/double","Anyone Ever Helped","1 Yes=1 | 2 No=2","db006 Anyone Ever Helped"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db007","haven_labelled/vctrs_vctr/double","Difficulty with Getting into or out of Bed","1 Don't Have Any Difficulty=1 | 2 Have Difficulty But Can Still Do It=2 | 3 Have Difficulty and Need Help=3 | 4 Can Not Do It=4","db007 Difficulty with Getting into or out of Bed"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db008","haven_labelled/vctrs_vctr/double","Anyone Ever Helped","1 Yes=1 | 2 No=2","db008 Anyone Ever Helped"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db009","haven_labelled/vctrs_vctr/double","Difficulty with Using the Toilet","1 Don't Have Any Difficulty=1 | 2 Have Difficulty But Can Still Do It=2 | 3 Have Difficulty and Need Help=3 | 4 Can Not Do It=4","db009 Difficulty with Using the Toilet"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db010","haven_labelled/vctrs_vctr/double","Anyone Ever Helped","1 Yes=1 | 2 No=2","db010 Anyone Ever Helped"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db011","haven_labelled/vctrs_vctr/double","Difficulty with Controlling Urination and Defecation","1 Don't Have Any Difficulty=1 | 2 Have Difficulty But Can Still Do It=2 | 3 Have Difficulty and Need Help=3 | 4 Can Not Do It=4","db011 Difficulty with Controlling Urination and Defecation"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db012","haven_labelled/vctrs_vctr/double","Difficulty with Household Chores","1 Don't Have Any Difficulty=1 | 2 Have Difficulty But Can Still Do It=2 | 3 Have Difficulty and Need Help=3 | 4 Can Not Do It=4","db012 Difficulty with Household Chores"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db013","haven_labelled/vctrs_vctr/double","Anyone Ever Helped","1 Yes=1 | 2 No=2","db013 Anyone Ever Helped"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db014","haven_labelled/vctrs_vctr/double","Difficulty with Preparing Hot Meals","1 Don't Have Any Difficulty=1 | 2 Have Difficulty But Can Still Do It=2 | 3 Have Difficulty and Need Help=3 | 4 Can Not Do It=4","db014 Difficulty with Preparing Hot Meals"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db015","haven_labelled/vctrs_vctr/double","Anyone Ever Helped","1 Yes=1 | 2 No=2","db015 Anyone Ever Helped"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db016","haven_labelled/vctrs_vctr/double","Difficulty with Shopping for Groceries","1 Don't Have Any Difficulty=1 | 2 Have Difficulty But Can Still Do It=2 | 3 Have Difficulty and Need Help=3 | 4 Can Not Do It=4","db016 Difficulty with Shopping for Groceries"
