wealth_entry_wave,q33,q67,cut_method,resampled_person_frequency,unique_sampled_persons,replicate,cohort
7,82662,313000,weighted_empirical,1112,706,299,HRS
8,85200,324000,weighted_empirical,913,584,299,HRS
9,92000,314000,weighted_empirical,971,621,299,HRS
10,48000,275000,weighted_empirical,1924,1209,299,HRS
11,59000,282500,weighted_empirical,1372,881,299,HRS
12,56200,295000,weighted_empirical,1283,819,299,HRS
13,66000,305000,weighted_empirical,1635,1055,299,HRS
14,55800,321000,weighted_empirical,1229,759,299,HRS
15,104000,386000,weighted_empirical,1301,826,299,HRS
2,52000,172000,weighted_empirical,11195,7018,300,HRS
3,69916.308081652,196500,weighted_empirical,1744,1118,300,HRS
4,65000,209500,weighted_empirical,3945,2466,300,HRS
5,68500,241000,weighted_empirical,1637,1043,300,HRS
6,77500,259000,weighted_empirical,1812,1149,300,HRS
7,99500,330600,weighted_empirical,1084,672,300,HRS
8,94000,348000,weighted_empirical,947,588,300,HRS
9,95000,331000,weighted_empirical,985,624,300,HRS
10,64500,275000,weighted_empirical,1877,1217,300,HRS
11,62000,306000,weighted_empirical,1318,842,300,HRS
12,40800,300500,weighted_empirical,1352,866,300,HRS
13,84000,325000,weighted_empirical,1703,1077,300,HRS
14,55800,334000,weighted_empirical,1107,724,300,HRS
15,70000,370000,weighted_empirical,1261,827,300,HRS
2,51100,166600,weighted_empirical,10983,6992,301,HRS
3,69200,209500,weighted_empirical,1839,1150,301,HRS
4,60750,201000,weighted_empirical,3954,2471,301,HRS
5,68500,229000,weighted_empirical,1591,1016,301,HRS
6,81000,278000,weighted_empirical,1757,1111,301,HRS
7,85850,290000,weighted_empirical,1087,671,301,HRS
8,90200,345000,weighted_empirical,907,581,301,HRS
9,103000,338000,weighted_empirical,1026,651,301,HRS
10,54500,256000,weighted_empirical,1866,1178,301,HRS
11,62000,275000,weighted_empirical,1339,839,301,HRS
12,54000,295000,weighted_empirical,1371,847,301,HRS
13,75005,330000,weighted_empirical,1708,1071,301,HRS
14,72500,326500,weighted_empirical,1209,750,301,HRS
15,79800,371000,weighted_empirical,1330,833,301,HRS
2,51000,164000,weighted_empirical,11062,6976,302,HRS
3,72000,207300,weighted_empirical,1799,1131,302,HRS
4,62000,214000,weighted_empirical,3804,2424,302,HRS
5,76500,225000,weighted_empirical,1637,1032,302,HRS
6,76500,272400,weighted_empirical,1797,1138,302,HRS
7,85300,323500,weighted_empirical,1097,675,302,HRS
8,91750,324000,weighted_empirical,943,604,302,HRS
9,89000,331500,weighted_empirical,958,615,302,HRS
10,54000,266500,weighted_empirical,1894,1212,302,HRS
11,68550,306000,weighted_empirical,1305,822,302,HRS
12,47000,301800,weighted_empirical,1331,842,302,HRS
13,83500,318500,weighted_empirical,1700,1055,302,HRS
14,55000,321700,weighted_empirical,1229,766,302,HRS
15,110000,417000,weighted_empirical,1411,878,302,HRS
2,51000,166000,weighted_empirical,10964,7004,303,HRS
3,72500,210000,weighted_empirical,1822,1141,303,HRS
4,64000,212000,weighted_empirical,3901,2484,303,HRS
5,75300,276000,weighted_empirical,1615,1027,303,HRS
6,85700,281200,weighted_empirical,1851,1150,303,HRS
7,88500,3e+05,weighted_empirical,1110,692,303,HRS
8,84800,324000,weighted_empirical,925,607,303,HRS
9,70000,330500,weighted_empirical,965,604,303,HRS
10,55000,275000,weighted_empirical,1933,1228,303,HRS
11,74000,295000,weighted_empirical,1369,862,303,HRS
12,55000,327500,weighted_empirical,1337,832,303,HRS
13,75000,325000,weighted_empirical,1645,1064,303,HRS
14,73000,336000,weighted_empirical,1185,751,303,HRS
15,78200,349000,weighted_empirical,1345,843,303,HRS
2,52000,171800,weighted_empirical,11069,6983,304,HRS
3,71700,203000,weighted_empirical,1771,1113,304,HRS
4,68500,220000,weighted_empirical,3858,2419,304,HRS
5,68000,234000,weighted_empirical,1629,1028,304,HRS
6,80000,278000,weighted_empirical,1803,1156,304,HRS
7,99500,325000,weighted_empirical,1106,689,304,HRS
8,93500,348000,weighted_empirical,945,604,304,HRS
9,92000,335800,weighted_empirical,975,611,304,HRS
10,55429.5803290095,275000,weighted_empirical,2001,1263,304,HRS
11,73005,3e+05,weighted_empirical,1336,835,304,HRS
12,56000,3e+05,weighted_empirical,1313,831,304,HRS
13,70000,308500,weighted_empirical,1683,1063,304,HRS
14,62000,310000,weighted_empirical,1153,742,304,HRS
15,92000,425000,weighted_empirical,1325,840,304,HRS
2,52000,168000,weighted_empirical,11029,6990,305,HRS
3,77050,204000,weighted_empirical,1815,1162,305,HRS
4,61350,205000,weighted_empirical,3884,2416,305,HRS
5,81500,277000,weighted_empirical,1654,1028,305,HRS
6,77000,269000,weighted_empirical,1766,1111,305,HRS
7,85200,398500,weighted_empirical,1086,683,305,HRS
8,85000,348000,weighted_empirical,958,615,305,HRS
9,92876,332000,weighted_empirical,1047,647,305,HRS
10,50517,280000,weighted_empirical,1902,1196,305,HRS
11,68500,282500,weighted_empirical,1336,851,305,HRS
12,52200,342500,weighted_empirical,1349,848,305,HRS
13,66000,321000,weighted_empirical,1654,1058,305,HRS
14,57000,370000,weighted_empirical,1164,731,305,HRS
15,83100,404200,weighted_empirical,1323,836,305,HRS
2,52000,165000,weighted_empirical,11101,7087,306,HRS
3,78500,206000,weighted_empirical,1768,1120,306,HRS
4,61000,205000,weighted_empirical,3904,2437,306,HRS
5,78000,235000,weighted_empirical,1644,1034,306,HRS
6,77000,285000,weighted_empirical,1752,1100,306,HRS
7,85850,290000,weighted_empirical,1086,684,306,HRS
8,82000,320700,weighted_empirical,954,601,306,HRS
9,81800,350500,weighted_empirical,952,620,306,HRS
10,54500,275000,weighted_empirical,1826,1181,306,HRS
11,73500,288000,weighted_empirical,1392,887,306,HRS
12,49000,3e+05,weighted_empirical,1329,846,306,HRS
13,75000,319000,weighted_empirical,1675,1060,306,HRS
14,86100,404000,weighted_empirical,1239,771,306,HRS
15,65000,337965.108886936,weighted_empirical,1345,852,306,HRS
2,51250,163000,weighted_empirical,11139,7019,307,HRS
3,72000,188000,weighted_empirical,1776,1127,307,HRS
4,63000,199000,weighted_empirical,3792,2380,307,HRS
5,81820,255700,weighted_empirical,1585,994,307,HRS
6,73000,264000,weighted_empirical,1750,1099,307,HRS
7,79400,286200,weighted_empirical,1071,677,307,HRS
8,100300,345000,weighted_empirical,943,614,307,HRS
9,95000,335800,weighted_empirical,1026,641,307,HRS
10,54500,275000,weighted_empirical,1990,1224,307,HRS
11,56000,292000,weighted_empirical,1357,848,307,HRS
12,38000,260000,weighted_empirical,1341,854,307,HRS
13,57500,316000,weighted_empirical,1668,1066,307,HRS
14,52000,321000,weighted_empirical,1167,732,307,HRS
15,86000,393000,weighted_empirical,1362,837,307,HRS
2,50750,163000,weighted_empirical,11209,7054,308,HRS
3,78000,208000,weighted_empirical,1800,1142,308,HRS
4,62500,204400,weighted_empirical,3785,2437,308,HRS
5,71000,245000,weighted_empirical,1587,996,308,HRS
6,80000,277500,weighted_empirical,1781,1140,308,HRS
7,73000,290000,weighted_empirical,1095,680,308,HRS
8,91750,355000,weighted_empirical,972,621,308,HRS
9,80000,326000,weighted_empirical,949,612,308,HRS
10,57000,299000,weighted_empirical,1890,1214,308,HRS
11,67500,268000,weighted_empirical,1296,833,308,HRS
12,58000,301800,weighted_empirical,1341,855,308,HRS
13,75000,315060,weighted_empirical,1699,1074,308,HRS
14,95500,385000,weighted_empirical,1197,755,308,HRS
15,101499,375546.784283876,weighted_empirical,1366,859,308,HRS
2,49000,159000,weighted_empirical,11090,7043,309,HRS
3,75500,203000,weighted_empirical,1745,1110,309,HRS
4,60043,212000,weighted_empirical,3868,2405,309,HRS
5,65550,224800,weighted_empirical,1655,1027,309,HRS
6,69000,267000,weighted_empirical,1779,1114,309,HRS
7,85000,290000,weighted_empirical,1088,700,309,HRS
8,96500,306500,weighted_empirical,939,589,309,HRS
9,90000,350500,weighted_empirical,981,626,309,HRS
10,50517,274000,weighted_empirical,1939,1235,309,HRS
11,61500,267000,weighted_empirical,1392,875,309,HRS
12,52500,344000,weighted_empirical,1267,816,309,HRS
13,80350,325000,weighted_empirical,1713,1087,309,HRS
14,66000,336000,weighted_empirical,1198,756,309,HRS
15,93000,383000,weighted_empirical,1313,853,309,HRS
2,50500,166000,weighted_empirical,10996,7004,310,HRS
3,75500,211000,weighted_empirical,1770,1179,310,HRS
4,62600,197000,weighted_empirical,3901,2450,310,HRS
5,68500,229000,weighted_empirical,1563,1027,310,HRS
6,84017,285500,weighted_empirical,1771,1123,310,HRS
7,91500,301000,weighted_empirical,1108,712,310,HRS
8,72800,330000,weighted_empirical,958,608,310,HRS
9,88000,302000,weighted_empirical,945,619,310,HRS
10,46000,258500,weighted_empirical,2004,1260,310,HRS
11,49900,255000,weighted_empirical,1364,851,310,HRS
12,52000,298000,weighted_empirical,1345,856,310,HRS
13,77679,325000,weighted_empirical,1699,1072,310,HRS
14,79500,370000,weighted_empirical,1258,774,310,HRS
15,69000,342000,weighted_empirical,1285,835,310,HRS
2,51200,166000,weighted_empirical,10934,6984,311,HRS
3,72500,191000,weighted_empirical,1779,1107,311,HRS
4,62000,198000,weighted_empirical,3847,2413,311,HRS
5,73000,224800,weighted_empirical,1657,1005,311,HRS
6,74400,262000,weighted_empirical,1784,1123,311,HRS
7,96000,310000,weighted_empirical,1068,668,311,HRS
8,103000,381000,weighted_empirical,979,593,311,HRS
9,100100,332000,weighted_empirical,1012,647,311,HRS
10,48150,269000,weighted_empirical,1913,1189,311,HRS
11,62000,284000,weighted_empirical,1371,833,311,HRS
12,50000,290800,weighted_empirical,1381,880,311,HRS
13,66000,333000,weighted_empirical,1741,1092,311,HRS
14,42000,337500,weighted_empirical,1169,741,311,HRS
15,90000,371000,weighted_empirical,1332,853,311,HRS
2,52500,174000,weighted_empirical,11122,7006,312,HRS
3,80162,225000,weighted_empirical,1806,1142,312,HRS
4,64000,198000,weighted_empirical,3909,2464,312,HRS
5,70000,234000,weighted_empirical,1520,1014,312,HRS
6,76000,274000,weighted_empirical,1719,1098,312,HRS
7,90000,297000,weighted_empirical,1076,679,312,HRS
8,88700,322700,weighted_empirical,971,613,312,HRS
9,94000,280000,weighted_empirical,918,590,312,HRS
10,53200,286000,weighted_empirical,1929,1228,312,HRS
11,58000,282500,weighted_empirical,1409,864,312,HRS
12,56200,309000,weighted_empirical,1315,843,312,HRS
13,57500,293500,weighted_empirical,1733,1066,312,HRS
14,87000,418500,weighted_empirical,1229,754,312,HRS
15,1e+05,383000,weighted_empirical,1311,839,312,HRS
2,52000,167000,weighted_empirical,11152,7013,313,HRS
3,70800,204000,weighted_empirical,1765,1129,313,HRS
4,64000,205700,weighted_empirical,3817,2466,313,HRS
5,68100,241000,weighted_empirical,1700,1055,313,HRS
6,84200,275000,weighted_empirical,1791,1144,313,HRS
7,80000,337000,weighted_empirical,1072,697,313,HRS
8,93500,373000,weighted_empirical,947,614,313,HRS
9,92000,350500,weighted_empirical,982,626,313,HRS
10,46000,275000,weighted_empirical,1922,1230,313,HRS
11,60400,272500,weighted_empirical,1329,853,313,HRS
12,57000,309000,weighted_empirical,1385,858,313,HRS
13,60300,328200,weighted_empirical,1624,1042,313,HRS
14,57000,340000,weighted_empirical,1186,750,313,HRS
15,99000,375546.784283876,weighted_empirical,1295,826,313,HRS
2,54800,171000,weighted_empirical,11110,6991,314,HRS
3,80050,213000,weighted_empirical,1871,1161,314,HRS
4,63000,205000,weighted_empirical,3810,2435,314,HRS
5,71000,284000,weighted_empirical,1624,1034,314,HRS
6,84200,276600,weighted_empirical,1794,1107,314,HRS
7,91501,330600,weighted_empirical,1098,694,314,HRS
8,83500,330000,weighted_empirical,929,598,314,HRS
9,95000,321000,weighted_empirical,969,607,314,HRS
10,56000,270000,weighted_empirical,1960,1226,314,HRS
11,73500,3e+05,weighted_empirical,1317,844,314,HRS
12,56000,3e+05,weighted_empirical,1340,848,314,HRS
13,75000,335000,weighted_empirical,1680,1069,314,HRS
14,81200,370000,weighted_empirical,1199,748,314,HRS
15,69000,326000,weighted_empirical,1266,812,314,HRS
2,51600,170000,weighted_empirical,11087,6976,315,HRS
3,80050,201000,weighted_empirical,1789,1127,315,HRS
4,57000,202200,weighted_empirical,3933,2464,315,HRS
5,67420,238000,weighted_empirical,1633,1044,315,HRS
6,77000,278000,weighted_empirical,1729,1122,315,HRS
7,75000,325000,weighted_empirical,1054,676,315,HRS
8,96700,381000,weighted_empirical,939,612,315,HRS
9,92000,314000,weighted_empirical,1019,624,315,HRS
10,55429.5803290095,267000,weighted_empirical,1924,1215,315,HRS
11,68550,284000,weighted_empirical,1361,861,315,HRS
12,38017,318000,weighted_empirical,1310,818,315,HRS
13,82500,335815.475729423,weighted_empirical,1735,1087,315,HRS
14,62000,340000,weighted_empirical,1153,733,315,HRS
15,90000,362000,weighted_empirical,1301,840,315,HRS
2,52000,168000,weighted_empirical,10968,6983,316,HRS
3,76500,203801.447686761,weighted_empirical,1847,1147,316,HRS
4,59500,189500,weighted_empirical,3921,2484,316,HRS
5,71000,224800,weighted_empirical,1626,1020,316,HRS
6,85000,290000,weighted_empirical,1802,1131,316,HRS
7,87500,313000,weighted_empirical,1065,663,316,HRS
8,95000,348000,weighted_empirical,992,630,316,HRS
9,89000,352000,weighted_empirical,939,611,316,HRS
10,49000,263700,weighted_empirical,1968,1230,316,HRS
11,74500,306500,weighted_empirical,1330,830,316,HRS
12,56202,344000,weighted_empirical,1333,829,316,HRS
13,76004,325000,weighted_empirical,1661,1059,316,HRS
14,52000,295000,weighted_empirical,1225,780,316,HRS
15,117000,377000,weighted_empirical,1290,801,316,HRS
2,50000,165000,weighted_empirical,10985,6952,317,HRS
3,71050,195000,weighted_empirical,1708,1079,317,HRS
4,58500,210000,weighted_empirical,3800,2410,317,HRS
5,67000,254500,weighted_empirical,1633,1035,317,HRS
6,85000,302000,weighted_empirical,1771,1137,317,HRS
7,85200,289000,weighted_empirical,1126,696,317,HRS
8,84800,324000,weighted_empirical,1015,616,317,HRS
9,70000,278500,weighted_empirical,1013,640,317,HRS
10,51000,260000,weighted_empirical,1909,1189,317,HRS
11,71100,286500,weighted_empirical,1407,859,317,HRS
12,55000,269600,weighted_empirical,1321,849,317,HRS
13,66000,297000,weighted_empirical,1671,1056,317,HRS
14,55000,302000,weighted_empirical,1217,733,317,HRS
15,68175,370000,weighted_empirical,1391,857,317,HRS
2,54000,167000,weighted_empirical,11152,6952,318,HRS
3,73000,213000,weighted_empirical,1718,1099,318,HRS
4,60000,2e+05,weighted_empirical,3863,2443,318,HRS
5,70000,241000,weighted_empirical,1619,1018,318,HRS
6,85000,264000,weighted_empirical,1843,1131,318,HRS
7,87500,303000,weighted_empirical,1065,667,318,HRS
8,98000,387000,weighted_empirical,932,609,318,HRS
9,101000,333000,weighted_empirical,989,633,318,HRS
10,59000,275000,weighted_empirical,1948,1225,318,HRS
11,60000,263000,weighted_empirical,1340,844,318,HRS
12,62000,279000,weighted_empirical,1283,830,318,HRS
13,70430,325000,weighted_empirical,1710,1095,318,HRS
14,54000,360000,weighted_empirical,1176,729,318,HRS
15,69000,337965.108886936,weighted_empirical,1329,838,318,HRS
2,53000,165000,weighted_empirical,10996,6918,319,HRS
3,70000,201000,weighted_empirical,1800,1110,319,HRS
4,64400,205000,weighted_empirical,3881,2458,319,HRS
5,65550,224800,weighted_empirical,1571,1014,319,HRS
6,83100,290000,weighted_empirical,1824,1126,319,HRS
7,90000,310000,weighted_empirical,1072,689,319,HRS
8,96500,348000,weighted_empirical,1033,639,319,HRS
9,88000,316200,weighted_empirical,1039,639,319,HRS
10,53300,260000,weighted_empirical,1926,1212,319,HRS
11,74000,303000,weighted_empirical,1368,863,319,HRS
12,60000,309000,weighted_empirical,1289,847,319,HRS
13,73000,300500,weighted_empirical,1632,1033,319,HRS
14,57000,292000,weighted_empirical,1186,775,319,HRS
15,70500,375546.784283876,weighted_empirical,1350,847,319,HRS
2,54000,168500,weighted_empirical,10975,6979,320,HRS
3,79000,202000,weighted_empirical,1794,1118,320,HRS
4,63600,205000,weighted_empirical,3946,2487,320,HRS
5,68000,264000,weighted_empirical,1659,1038,320,HRS
6,83800,286000,weighted_empirical,1799,1140,320,HRS
7,97001,290000,weighted_empirical,1048,668,320,HRS
8,87000,313500,weighted_empirical,904,592,320,HRS
9,106200,330500,weighted_empirical,989,622,320,HRS
10,55000,286000,weighted_empirical,1857,1194,320,HRS
11,78050,282500,weighted_empirical,1305,822,320,HRS
12,39500,285000,weighted_empirical,1397,887,320,HRS
13,88260,333000,weighted_empirical,1717,1079,320,HRS
14,55000,370000,weighted_empirical,1198,789,320,HRS
15,68200,375546.784283876,weighted_empirical,1379,851,320,HRS
2,51125,164500,weighted_empirical,11026,6883,321,HRS
3,72000,208000,weighted_empirical,1772,1127,321,HRS
4,61800,205000,weighted_empirical,3858,2445,321,HRS
5,65000,226825,weighted_empirical,1646,1034,321,HRS
6,85000,302000,weighted_empirical,1771,1138,321,HRS
7,85850,293848.058894935,weighted_empirical,1078,690,321,HRS
8,72000,324000,weighted_empirical,951,600,321,HRS
9,88000,301000,weighted_empirical,1032,669,321,HRS
10,61000,287250,weighted_empirical,2031,1267,321,HRS
11,80000,310000,weighted_empirical,1309,820,321,HRS
12,60236.5494042328,328000,weighted_empirical,1350,851,321,HRS
13,63300,300500,weighted_empirical,1662,1063,321,HRS
14,55000,292000,weighted_empirical,1106,718,321,HRS
15,75500,375546.784283876,weighted_empirical,1375,870,321,HRS
2,54000,170500,weighted_empirical,11008,6994,322,HRS
3,79000,221400,weighted_empirical,1798,1156,322,HRS
4,59500,209900,weighted_empirical,3816,2405,322,HRS
5,68500,241000,weighted_empirical,1541,998,322,HRS
6,77000,272400,weighted_empirical,1834,1130,322,HRS
7,89200,370000,weighted_empirical,1061,683,322,HRS
8,93500,316000,weighted_empirical,956,593,322,HRS
9,89000,294000,weighted_empirical,1072,661,322,HRS
10,54000,285000,weighted_empirical,2011,1254,322,HRS
11,70000,290000,weighted_empirical,1277,852,322,HRS
12,53000,305800,weighted_empirical,1386,873,322,HRS
13,75150,325000,weighted_empirical,1681,1077,322,HRS
14,92130,393500,weighted_empirical,1183,741,322,HRS
15,105500,371000,weighted_empirical,1343,848,322,HRS
2,51150,168000,weighted_empirical,11086,7011,323,HRS
3,70800,201000,weighted_empirical,1771,1129,323,HRS
4,64000,209400,weighted_empirical,3843,2424,323,HRS
5,69000,244400,weighted_empirical,1618,1025,323,HRS
6,80000,274000,weighted_empirical,1764,1119,323,HRS
7,85000,302000,weighted_empirical,1082,665,323,HRS
8,84384,324000,weighted_empirical,987,623,323,HRS
9,86000,312500,weighted_empirical,984,617,323,HRS
10,55000,267000,weighted_empirical,1965,1252,323,HRS
11,70800,292000,weighted_empirical,1314,829,323,HRS
12,49000,321000,weighted_empirical,1366,856,323,HRS
13,93050,335000,weighted_empirical,1708,1068,323,HRS
14,62000,370000,weighted_empirical,1178,739,323,HRS
15,80000,384000,weighted_empirical,1301,846,323,HRS
2,51000,163000,weighted_empirical,11232,7108,324,HRS
3,80162,205100,weighted_empirical,1825,1140,324,HRS
4,64000,205000,weighted_empirical,3796,2413,324,HRS
5,69500,254000,weighted_empirical,1557,985,324,HRS
6,82000,280000,weighted_empirical,1779,1113,324,HRS
7,85000,329000,weighted_empirical,1071,697,324,HRS
8,96000,345000,weighted_empirical,927,602,324,HRS
9,89000,316200,weighted_empirical,961,615,324,HRS
10,53200,270000,weighted_empirical,1929,1201,324,HRS
11,74000,328000,weighted_empirical,1390,863,324,HRS
12,58000,298000,weighted_empirical,1319,846,324,HRS
